382.74,444.29,265.95,1139.2,400.41,678.29,42.9,676.52,439.2,3414.9,465.83,116.59,254.28,1693,2574.1,2080.9,17.13,4483.1,962.29,309.29,3556.6,3548.4,417.25,268.48,419.41,1315.9,1662.6,1297.5,614.58,963.47,4545.9,40.43,7372.8,1550.5,645.15,920.79,503.24,650.49,7110.1,2737,582.3,495.74,390.39,485.32,66.16,2297.9,61.45,592.71,3942.6,1496.3,1743.1,275.41,55.61,161.85,43.72,83.21,94.81,6431.3,28.44,45.24,26.08,137.74,113.81,63.28,22.8,159.88,15.78,469.12,997.53,2349.9,166.84,19.79,1021.3,11.46,18.15,929.71,89.06,2327.3,8206.3,2443.1,45.59
519.89,135.55,200.45,86.67,161.91,654.31,328.49,287.99,349.59,1285.3,142.61,122.94,726.23,367.4,116.86,634.94,56.93,1639.2,380.33,270.09,2059.7,2153.2,1667.5,194.55,1560.3,88.1,1058.7,513.32,58.6,977.28,1231.4,126.54,1079.7,172.49,344.51,1367.9,384.09,1132.8,5756.4,699.73,87.53,72.75,351.3,160.51,37.38,56,128.51,1148.2,333.87,263.89,1721.3,172.28,109.39,167.04,74.43,97.51,144.54,424.03,46.42,95.37,51.45,75.1,358.17,78.74,10.41,1034.3,93.14,63.74,1616.3,140.15,345.08,44.74,39.86,43.2,40.07,762.97,4194.9,136.66,280.88,432.87,45.21
894.58,271.57,167.9,1003.9,253.39,426.37,102.51,1560.6,300.58,881.2,207.09,70.3,501.32,377.93,342.04,1118.2,27.25,2450.9,758.36,343.34,2877.1,2646.9,737.39,464.36,680,1122.7,1536.7,4900,498.28,485.19,5188.2,148.16,3210.5,333.46,457.38,1079.6,265.99,1696.2,2900.9,1584,313.46,242.19,205.25,411.26,98.39,56.52,129.68,128.38,915.17,429.4,695.96,108.44,129.07,385.27,156.37,496.26,185.26,1215.8,52.92,308.39,70.44,133.3,523.17,435.45,455.86,299.98,174.24,193.02,441.57,1390,293.59,55.89,383.95,83.58,62.97,490.26,306.68,190.16,2755.7,2572.4,1307.5
263.73,172.47,262.7,559.85,184.23,711.28,47.43,756.11,848.07,1316.3,1012.4,113.76,319.34,1104.6,2901.1,1927.3,21.07,2195.4,644.65,250.57,2774.7,2602.6,306.13,401.69,336.95,1446.7,1616.3,280.07,970.06,546.22,5601,48.73,3775.4,4812.1,173.12,1280.5,440.13,1305.1,4927.4,2339.1,1653.3,1484.3,348.72,316.62,22.67,59.32,68.11,58.32,1599.8,5009.3,1360.4,206.63,45.78,138,89.67,71.36,98.15,553.08,31.31,34.08,33.2,53.72,119.78,46.63,6.28,46.17,161.63,156.57,36.55,2421.2,179.07,28.32,751.01,9.54,21.85,690.76,8548.3,169.32,536.95,3779.3,731.97
571.13,313.45,126.41,576.57,284.48,239.39,34.24,1008.6,1168.2,1293.5,872.45,47.84,269.34,799.63,1014.6,4473.9,17.24,4119.2,910.47,818.69,3396.8,3114.6,394.27,245.64,427.12,1034.7,1886.3,1403,1186.1,885.34,8443.1,30.57,4762.7,1882.2,310.56,2335.7,27.66,1699.6,7240.3,2440.7,1449.1,1477.7,41.82,138.24,116.07,48.22,41.72,64.26,1911.8,1646.8,2126.6,37.7,50.46,676.39,76.81,79.81,2976.1,4012.1,35.82,121.8,27.39,94.31,385.5,67.43,22.33,1366,282.28,52.76,55.7,1227.2,259.32,31.33,703.59,45.29,33.25,690.24,2243.6,452.18,3018.3,3365.2,54.38
154.78,322.91,236.72,799.03,284.71,748.02,121.31,451.95,139.21,1668.1,525.11,126.64,246.59,275.91,409.39,1056.1,18.1,2611.9,974.84,93.29,4723.7,4447.5,1058,1817.2,1029,1496.1,3566.3,147.74,421.72,352.61,9690.7,31.02,9000.8,355.9,400.7,3890.8,38.16,138.32,3544.3,3544.8,759.13,959.17,54.8,168.71,61.36,33.48,46.92,58.65,4259.1,352.65,758.25,41.88,63.24,128.25,182.6,80.28,64.02,979.29,39.76,68.53,34.02,68.69,310.74,83.84,33.89,81.3,30.55,45.7,66.23,5379.4,338.95,37.74,691.57,26.52,29.13,489.07,1188.6,162.37,2297,1669.8,166.37
633.64,362.92,218.99,2042.2,329.05,468.11,283.04,579.19,1238,2447.5,1035.4,97.09,592.93,764.72,5119.3,2980.8,24.9,1953.8,710.74,405.35,2601.3,2535.8,1257.6,797.24,1281,1548.1,1502.1,878.99,348.3,1264,1706.3,130.43,6516.7,1546,520.87,767.96,556.36,760.93,7219.7,1957.8,310.53,269.16,412.62,286.74,101.88,52.36,177.8,259.6,3774.8,1640.1,2277.9,262.6,127.76,355.86,194.22,160.55,329.85,5449.8,28.6,212.27,22.96,247.82,172.92,122.28,134.38,490.55,193.2,216.23,233.88,1077.2,499.59,34.22,587.9,16.56,19.29,625.11,512.29,305.37,3392.8,2009.7,105.55
566.09,407.22,125.33,3089.7,366.66,499.72,253.71,863.49,1112.1,2178.8,624.82,113.09,287.31,906.63,2968,3226,19.11,3791.8,941.65,522.45,3801,3822.5,1092.4,822.61,1095.3,1707.5,1987.9,453.88,596.01,1124.2,7683,138.06,8001.8,751.82,449.83,992.76,442.92,883.57,7545.8,2374.3,263.69,252.09,277.84,356.67,74.47,94.69,236.91,221.23,4690.3,810.84,2304.3,197.81,147.1,331.26,87.02,104.65,45.06,2169.8,32.12,280.45,35.6,298.82,173.27,106.28,79.59,999.7,37.73,336.97,585.7,2735.3,285.58,33.97,448.72,18.59,17.65,733.07,1079.3,689.15,2455.8,2505.4,122.3
553.11,168.35,142.91,189.37,155.34,608.69,283.89,1060.4,2034.8,5616.7,2022,73.15,267.01,109.89,948.83,4167.9,21.48,2067.8,452.71,914.1,1546.1,1551.2,529.37,242.36,492.4,370.76,1348.1,913.17,203.51,916.62,1994.6,72.68,4228.4,86.66,239.42,447.47,71.71,1525.4,5288.7,2742.5,78.45,102.85,100.94,196.74,52.22,47.54,101.99,71.72,1074.8,102.4,1532.8,45.95,72.11,388.06,220.91,78.39,60.51,1468.7,37.1,79.11,45.8,61.47,1081.6,71.97,30.59,1012.3,673.92,63.16,80.95,875.25,400.55,33.28,574.45,182.9,54.71,726.03,1215.6,69.9,277.79,3006.4,21.58
70.3,558.82,738.9,108.74,599.8,144.18,38.31,169.94,322.3,150.63,66.73,228.14,779.76,548.25,163.85,252.21,105,556.14,101.99,108.81,204.86,185.36,3922.3,178.71,4057.3,535.53,178.55,69.73,59.52,130.91,146.78,1876.2,1210.5,2105.3,1522.4,114.76,1190.8,365.3,1011.4,293.23,734.13,692.39,812.89,571.29,280.9,1104.2,1943.1,711.33,507.07,2169.8,257.51,571.19,1632,664.55,823.44,1000.3,69.56,190.31,257.13,981.64,61.59,873.92,2277.2,808.88,1056,2930,21.35,689.18,249.75,104.38,1126.1,708.08,34.62,280.4,204.62,25.92,646.08,680.35,145.68,100.5,19.79
367.8,181.74,165.31,4272.2,209.43,350.3,201.53,771.84,1490.9,1673.1,1856.2,72.85,530.12,297.6,1617,1388.2,21.29,1738.4,780.73,637.84,2651.3,2652.8,1236.8,152.4,1222.1,916.3,1844.1,1514.3,538.84,480.68,3935.9,46.41,9130.1,30.55,258.44,2827.9,416.76,1025.8,4070.9,2635.3,345.29,322.43,316.3,154.59,98.32,89.65,65.07,67.65,5699.1,111.93,1019.6,152.08,66.58,120.44,85.64,54.92,1642.5,5293.4,42.47,72.66,28.36,143.19,345.5,60.53,12.57,87.79,48.91,54.77,76.7,841.88,302.94,36.31,480.37,36.43,17.36,499.89,2805.8,214.77,4289.6,2366.3,65.55
88.43,366.17,480.42,63.77,399.35,122.04,94.1,117.53,217.06,40.41,60.32,117.33,554.48,314.04,95.46,90.28,59.3,219.94,118.57,63.44,93.68,89.79,4151.9,94.3,4391.1,173.73,134.79,73.71,58.24,98.2,71.9,172.42,388.5,1017.1,424.92,128.93,1424.6,1092.6,1046.8,232.77,289.67,341.89,1544.1,376.02,434.14,124.09,186.82,126.45,133.14,969.37,115.89,439.82,172.67,819.6,2027.1,375.29,89.28,239.95,204.09,1230.8,44.66,796.53,2765.5,463.04,496.78,2199.5,23.31,283.28,148.85,188.82,927.16,59.73,40.48,101.35,61.16,24.89,111,93.43,875.81,86.86,37.13
138.38,204.57,248.17,1324,212.89,174.16,477.39,786.79,591.41,907.72,463.08,225.24,305.98,599.2,2029.1,1132.2,48.37,1938.2,506.18,185.68,1669.7,1594.5,1397.9,1171.7,1391.9,1855.7,1167.7,615.52,730.21,553.84,2680.2,262.85,5148.6,981.82,387.04,1065.4,527.35,1393.5,4122.4,1703.3,666.54,594.17,360.43,227.83,101.19,53,337.69,130.4,2447.6,961.46,1261.5,293.13,196.79,107.98,319.62,311.55,60.11,6428.2,36.25,376.08,27.21,49.46,274.74,183.89,193.79,97.48,222.4,142.44,164.83,1442.7,769.89,37.79,1157.8,46.3,32.56,602.82,598.49,161.94,1452,3847.3,90.72
